UserId,ProductId,Rating,Timestamp
A25K4CSIYN1OLB,7883633309,4.0,1369440000
A2EUU17DUVWII9,788522323X,5.0,1386374400
A2D0IC8KRJHG3F,7885223639,4.0,1367193600
A1S8PWBOOL44SM,7899120217,5.0,1366502400
A27M7DNCKQ6D5Y,7899123011,3.0,1368835200
A3MUOZ4MPR1EA6,7899123011,5.0,1354924800
AAYYLJOCG88F4,7899123011,2.0,1393632000
A37JSWUOEQC89O,7899123011,2.0,1385337600
A3GVNPYMG6ON95,7899123011,5.0,1383177600
AW4GGNNHDM937,7899123011,5.0,1383004800
AR9GA6ULUK1AC,7899123011,2.0,1362787200
A2JB80MHMU6O3I,7899123011,2.0,1404000000
A2NOM3LJVRKWTJ,7899123011,5.0,1344556800
A1L7J1U5Y2RECB,7899123011,4.0,1360886400
AN0CUE13AJLEW,7899123011,1.0,1371686400
A1PZ2ORQU247JZ,8072222120,5.0,1270857600
A1BXLQFDJII0ZE,8096398741,5.0,1351296000
AAIGQYAH5WNSU,8096398768,3.0,1353974400
A57JZDRIKHEMC,8096399322,5.0,1356825600
A22PDHKTMOUKKS,8096399322,5.0,1391558400
A33A728PP859Y5,8096399322,2.0,1286755200
A1JBLH8S6DLCL1,8096399322,1.0,1369872000
AK7O6VOOXQBYQ,8096399322,5.0,1391904000
A3I6P2NU6726XG,8096399322,5.0,1362355200
A25GW5G5GQVKB0,8096399322,5.0,1379808000
A1LL4WRN7OBRW8,8096399322,5.0,1381104000
AOJ5TYNLD4G68,8096399322,5.0,1394323200
A17U6P3YQISHYH,8096399322,5.0,1402963200
A4GKGUD4TIFL,8096399322,2.0,1364169600
A7O67Z6ZAYN8B,8096399322,3.0,1318204800
A2VHK6MXXTR6FD,8096399322,3.0,1311206400
AXG1D956QCMHI,8096399322,5.0,1403913600
ATWTNXM6WNV5N,8096399322,5.0,1397433600
A32O109KR1IFX7,8279995404,1.0,1304553600
A1BW4LQY9U32PC,8329000710,5.0,1400716800
A8FPPXG1OEZ77,8329000710,5.0,1404604800
A37E33Y5A3RFYG,8329000710,4.0,1402099200
A3KJ9MA7I7S4IC,832900094X,5.0,1369094400
A4ZAYGW831ZGI,8329001008,3.0,1393804800
A2AYT9K7UK7R68,8430539387,5.0,1344038400
A1OXSFS5ZDY7NP,8430539387,5.0,1360713600
A3AI3DJQ8NI1UX,8805002860,3.0,1362614400
A22P8CW9NVJ49H,8901110814,1.0,1396137600
A3SP22BU1008GV,8901110814,3.0,1394841600
AFQO7NSU6OSGH,8901110814,5.0,1402876800
AX43HESIL985S,8901110814,3.0,1401926400
APULYOSZS226A,8901110814,5.0,1395187200
A2X0OUA7W3HNZI,8901110814,1.0,1396915200
A2WE4LU82W1U1L,8901134322,2.0,1394668800
A1WSGOA6S3U9OC,8901134322,5.0,1351900800
A1UUX9VH9XXX0B,8934903716,4.0,1395619200
AHVY2JTMYHWYA,897677244X,3.0,1396051200
A2BXY2QG6XXZQR,8982641262,5.0,1385596800
A37860PZPUUY1V,8982641262,5.0,1394150400
AY3F1CVHTNVBU,8997092219,2.0,1368316800
A4J7EDWN32459,9029300388,5.0,1391126400
AZGGH4GS18RUN,9502737628,4.0,1392076800
A3HGJM50RTYPGQ,9509369934,5.0,1367798400
A1GYOSEAJ5EEK1,9510213861,5.0,1376524800
AGP8NQ1MCH0A,9511181564,5.0,1395187200
A12K9YFOYOXHAJ,9511181564,5.0,1369958400
A3NR9WJZCAKB40,9511181564,5.0,1364601600
A1ZOGA1A495OHV,9511181564,4.0,1392249600
A264BXIV14DIWA,9511181564,4.0,1401494400
A2YWHJXGR6R00D,9511181564,5.0,1398211200
A2ETF4N62SFLOJ,9511181564,4.0,1370822400
AQXX46012LVOT,9511181564,5.0,1402185600
A2WZYYQDFVZDZ7,9511181572,5.0,1388016000
A2C1VR841W5BHI,951311290X,5.0,1395878400
ATZVCICY66PXZ,9571044822,5.0,1405900800
AGR6NXP9R8D66,9571044822,5.0,1391385600
A18DY88WBTDFIF,9573086514,5.0,1397520000
A1AUDV6O35S9DS,9573215926,3.0,1370476800
A2RGINT43SUQ49,9575295714,2.0,1389657600
A3Q1XK4NGQJGHF,957696718X,1.0,1372896000
AASZF2ULVECTD,9601403787,5.0,1360972800
A1SGXQTDZ6BJNH,9601403787,5.0,1356048000
A12377XOL83LBK,9601403825,5.0,1398902400
A1V3QKA6RZE4Z9,9601403825,1.0,1350604800
A35QQ9Z0YSBPUR,9601420347,5.0,1282262400
A25IZEM9CGLBB,9601420347,5.0,1384300800
A22ZS7VGA34SM4,9602344954,5.0,1299456000
A3RZB4IQ17Y7VX,9602617918,5.0,1272931200
A2FSA9BJC7O7X7,9602617918,5.0,1337385600
A173D8H9C18PCI,9602617918,4.0,1358035200
A2SBLI6XGBI1GK,9605406446,5.0,1268524800
A7LEHTDY7Z1PD,9605406446,3.0,1298246400
A8WHCF3SY0L15,9623541902,1.0,1345939200
AXH81K09PSKLL,9628982370,4.0,1318204800
A2PZ830VJ2GZEZ,9628982370,1.0,1317340800
A1OVF6WMXX9CBS,9740200133,3.0,1392076800
A3E60CSK5WW8BQ,9740200133,3.0,1376611200
A319PGL9XMNT6A,9742126046,4.0,1369094400
A2JPOCC17QIOUI,9742189889,5.0,1403568000
A1DPSUISPJG4K6,9742189889,2.0,1405036800
APKFDTZU2MX0K,9742496811,5.0,1387324800
A1H549TTDWKPCK,9742496811,5.0,1357171200
AF7UW6L8OIKS7,9742496811,5.0,1390867200
A11J7PLZJ99M7O,9742496811,5.0,1370908800
AWQNOD7X9273P,9742496811,5.0,1362787200
A3RCCDL4Y1XZDJ,9742496811,5.0,1392336000
A10205RFE66H1R,974383785X,3.0,1375833600
A36NPWR62GGB90,9744287233,3.0,1401235200
AU5Z287G31579,9744434139,1.0,1352246400
A3QKZZ3Y3FM21N,9745340936,2.0,1393459200
A1JLP1MLTJZPJ7,9745343412,5.0,1356825600
A123AJQJYJY5Z5,974619187X,4.0,1398384000
A1J3YHEET4SV5G,974619187X,5.0,1398902400
A185Q4S3NFOUOZ,974619187X,5.0,1375315200
A2B4MXLEP42IQH,974619187X,5.0,1361923200
A189H8NPEQN58F,974619187X,5.0,1365897600
A1R2MKM2YT5ND0,974619187X,5.0,1389225600
A23UV2QRYP8PX4,974619187X,5.0,1397952000
A1N9AIQ75P3J5W,974619187X,5.0,1390608000
A18U3OPGXGQSMO,974619187X,5.0,1361836800
A147FGQTHCMO6R,974619187X,4.0,1396483200
AWM0V317JA4X5,974619187X,5.0,1365465600
A1B2BDWB519WIW,974619187X,5.0,1402185600
AVIFRWR2YKO73,9746427962,2.0,1348617600
A11V6R6WZ5ZQV2,9746427962,5.0,1380672000
A14IT4G4FZFEP6,9746427962,5.0,1348012800
A2E2FYUPAO2M0R,9746427962,5.0,1392595200
